name,degreein,date
270,148,2019-12-12
149,139,2019-12-12
41,139,2019-12-12
229,135,2019-12-12
70,132,2019-12-12
159,123,2019-12-12
9,123,2019-12-12
69,123,2019-12-12
89,121,2019-12-12
108,120,2019-12-12
235,116,2019-12-12
94,114,2019-12-12
153,109,2019-12-12
262,109,2019-12-12
188,107,2019-12-12
233,105,2019-12-12
1,105,2019-12-12
278,103,2019-12-12
31,102,2019-12-12
207,99,2019-12-12
151,99,2019-12-12
86,92,2019-12-12
242,91,2019-12-12
142,30,2019-12-12
161,24,2019-12-12
181,181,2019-12-13
229,179,2019-12-13
262,175,2019-12-13
34,174,2019-12-13
270,173,2019-12-13
108,168,2019-12-13
9,164,2019-12-13
69,164,2019-12-13
41,163,2019-12-13
278,161,2019-12-13
154,159,2019-12-13
94,154,2019-12-13
188,153,2019-12-13
149,153,2019-12-13
70,151,2019-12-13
1,149,2019-12-13
31,148,2019-12-13
242,145,2019-12-13
235,145,2019-12-13
233,145,2019-12-13
159,143,2019-12-13
207,140,2019-12-13
153,134,2019-12-13
151,132,2019-12-13
89,128,2019-12-13
86,128,2019-12-13
161,21,2019-12-13
142,15,2019-12-13
69,34,2019-12-14
41,32,2019-12-14
149,29,2019-12-14
154,27,2019-12-14
233,21,2019-12-14
242,19,2019-12-14
108,19,2019-12-14
34,18,2019-12-14
31,17,2019-12-14
70,16,2019-12-14
159,15,2019-12-14
235,15,2019-12-14
262,15,2019-12-14
278,15,2019-12-14
9,14,2019-12-14
181,14,2019-12-14
89,12,2019-12-14
229,12,2019-12-14
188,12,2019-12-14
207,12,2019-12-14
86,12,2019-12-14
270,12,2019-12-14
153,12,2019-12-14
1,12,2019-12-14
151,12,2019-12-14
94,3,2019-12-14
142,0,2019-12-14
161,0,2019-12-14
41,49,2019-12-15
94,37,2019-12-15
9,30,2019-12-15
69,20,2019-12-15
153,18,2019-12-15
108,14,2019-12-15
1,13,2019-12-15
262,12,2019-12-15
149,12,2019-12-15
154,12,2019-12-15
229,10,2019-12-15
70,10,2019-12-15
142,7,2019-12-15
181,5,2019-12-15
233,3,2019-12-15
242,2,2019-12-15
86,1,2019-12-15
235,1,2019-12-15
31,1,2019-12-15
89,0,2019-12-15
159,0,2019-12-15
188,0,2019-12-15
34,0,2019-12-15
207,0,2019-12-15
270,0,2019-12-15
278,0,2019-12-15
151,0,2019-12-15
161,0,2019-12-15
41,59,2019-12-16
69,52,2019-12-16
154,44,2019-12-16
70,32,2019-12-16
242,24,2019-12-16
94,24,2019-12-16
108,21,2019-12-16
9,17,2019-12-16
31,16,2019-12-16
235,12,2019-12-16
233,12,2019-12-16
229,11,2019-12-16
188,11,2019-12-16
270,10,2019-12-16
262,9,2019-12-16
149,9,2019-12-16
278,8,2019-12-16
142,8,2019-12-16
159,7,2019-12-16
153,7,2019-12-16
1,7,2019-12-16
89,6,2019-12-16
34,6,2019-12-16
207,6,2019-12-16
181,6,2019-12-16
151,6,2019-12-16
86,3,2019-12-16
161,0,2019-12-16
262,60,2019-12-17
149,46,2019-12-17
154,39,2019-12-17
41,39,2019-12-17
159,37,2019-12-17
69,37,2019-12-17
108,34,2019-12-17
94,33,2019-12-17
70,33,2019-12-17
233,32,2019-12-17
229,29,2019-12-17
34,27,2019-12-17
31,27,2019-12-17
188,26,2019-12-17
86,26,2019-12-17
242,25,2019-12-17
207,24,2019-12-17
235,24,2019-12-17
270,24,2019-12-17
9,24,2019-12-17
153,24,2019-12-17
1,24,2019-12-17
151,24,2019-12-17
181,23,2019-12-17
278,23,2019-12-17
89,12,2019-12-17
142,3,2019-12-17
161,0,2019-12-17
108,46,2019-12-18
94,28,2019-12-18
262,28,2019-12-18
154,28,2019-12-18
233,27,2019-12-18
142,23,2019-12-18
149,22,2019-12-18
70,20,2019-12-18
242,18,2019-12-18
159,16,2019-12-18
31,15,2019-12-18
86,12,2019-12-18
188,10,2019-12-18
89,9,2019-12-18
229,9,2019-12-18
34,9,2019-12-18
207,9,2019-12-18
235,9,2019-12-18
270,9,2019-12-18
9,9,2019-12-18
153,9,2019-12-18
1,9,2019-12-18
278,9,2019-12-18
151,9,2019-12-18
41,9,2019-12-18
69,6,2019-12-18
181,3,2019-12-18
161,0,2019-12-18
108,74,2019-12-19
94,54,2019-12-19
154,24,2019-12-19
262,23,2019-12-19
149,23,2019-12-19
233,20,2019-12-19
159,16,2019-12-19
34,16,2019-12-19
1,16,2019-12-19
70,16,2019-12-19
41,16,2019-12-19
89,15,2019-12-19
229,15,2019-12-19
188,15,2019-12-19
207,15,2019-12-19
86,15,2019-12-19
235,15,2019-12-19
9,15,2019-12-19
153,15,2019-12-19
31,15,2019-12-19
181,15,2019-12-19
151,15,2019-12-19
69,14,2019-12-19
242,13,2019-12-19
278,13,2019-12-19
270,9,2019-12-19
142,5,2019-12-19
161,0,2019-12-19
108,71,2019-12-20
94,62,2019-12-20
149,62,2019-12-20
233,57,2019-12-20
154,57,2019-12-20
70,55,2019-12-20
69,54,2019-12-20
41,54,2019-12-20
9,50,2019-12-20
151,50,2019-12-20
159,49,2019-12-20
89,48,2019-12-20
229,48,2019-12-20
242,48,2019-12-20
188,48,2019-12-20
86,48,2019-12-20
235,48,2019-12-20
153,48,2019-12-20
31,48,2019-12-20
1,48,2019-12-20
181,48,2019-12-20
207,45,2019-12-20
270,45,2019-12-20
262,43,2019-12-20
278,42,2019-12-20
34,21,2019-12-20
142,0,2019-12-20
161,0,2019-12-20
149,80,2019-12-21
108,78,2019-12-21
233,71,2019-12-21
262,55,2019-12-21
154,46,2019-12-21
70,46,2019-12-21
159,41,2019-12-21
34,41,2019-12-21
69,40,2019-12-21
151,40,2019-12-21
89,39,2019-12-21
229,39,2019-12-21
242,39,2019-12-21
188,39,2019-12-21
207,39,2019-12-21
86,39,2019-12-21
235,39,2019-12-21
270,39,2019-12-21
9,39,2019-12-21
153,39,2019-12-21
31,39,2019-12-21
1,39,2019-12-21
181,39,2019-12-21
41,39,2019-12-21
94,34,2019-12-21
278,31,2019-12-21
142,1,2019-12-21
161,0,2019-12-21
69,21,2019-12-22
149,21,2019-12-22
41,20,2019-12-22
262,19,2019-12-22
94,18,2019-12-22
34,18,2019-12-22
108,18,2019-12-22
89,15,2019-12-22
229,15,2019-12-22
242,15,2019-12-22
159,15,2019-12-22
188,15,2019-12-22
207,15,2019-12-22
86,15,2019-12-22
235,15,2019-12-22
270,15,2019-12-22
9,15,2019-12-22
153,15,2019-12-22
31,15,2019-12-22
1,15,2019-12-22
181,15,2019-12-22
278,15,2019-12-22
151,15,2019-12-22
154,15,2019-12-22
70,15,2019-12-22
233,9,2019-12-22
142,0,2019-12-22
161,0,2019-12-22
108,34,2019-12-23
94,15,2019-12-23
233,12,2019-12-23
149,8,2019-12-23
242,5,2019-12-23
154,5,2019-12-23
188,4,2019-12-23
70,4,2019-12-23
41,3,2019-12-23
34,2,2019-12-23
69,2,2019-12-23
159,1,2019-12-23
262,1,2019-12-23
181,1,2019-12-23
278,1,2019-12-23
89,0,2019-12-23
229,0,2019-12-23
207,0,2019-12-23
86,0,2019-12-23
235,0,2019-12-23
270,0,2019-12-23
9,0,2019-12-23
153,0,2019-12-23
31,0,2019-12-23
1,0,2019-12-23
151,0,2019-12-23
142,0,2019-12-23
161,0,2019-12-23
242,30,2019-12-24
233,20,2019-12-24
149,18,2019-12-24
278,6,2019-12-24
108,6,2019-12-24
159,5,2019-12-24
34,4,2019-12-24
69,4,2019-12-24
154,4,2019-12-24
94,3,2019-12-24
181,3,2019-12-24
89,2,2019-12-24
188,2,2019-12-24
235,2,2019-12-24
70,2,2019-12-24
153,1,2019-12-24
41,1,2019-12-24
229,0,2019-12-24
207,0,2019-12-24
86,0,2019-12-24
270,0,2019-12-24
9,0,2019-12-24
262,0,2019-12-24
31,0,2019-12-24
1,0,2019-12-24
151,0,2019-12-24
142,0,2019-12-24
161,0,2019-12-24
108,27,2019-12-25
94,26,2019-12-25
149,19,2019-12-25
159,16,2019-12-25
34,16,2019-12-25
262,16,2019-12-25
229,15,2019-12-25
242,15,2019-12-25
207,15,2019-12-25
86,15,2019-12-25
270,15,2019-12-25
233,15,2019-12-25
9,15,2019-12-25
31,15,2019-12-25
1,15,2019-12-25
181,15,2019-12-25
278,15,2019-12-25
69,15,2019-12-25
151,15,2019-12-25
154,15,2019-12-25
70,15,2019-12-25
41,15,2019-12-25
235,13,2019-12-25
153,13,2019-12-25
89,12,2019-12-25
188,12,2019-12-25
142,0,2019-12-25
161,0,2019-12-25
108,132,2019-12-26
94,72,2019-12-26
34,11,2019-12-26
278,10,2019-12-26
154,8,2019-12-26
229,7,2019-12-26
70,7,2019-12-26
89,6,2019-12-26
242,6,2019-12-26
159,6,2019-12-26
188,6,2019-12-26
207,6,2019-12-26
86,6,2019-12-26
235,6,2019-12-26
270,6,2019-12-26
233,6,2019-12-26
9,6,2019-12-26
262,6,2019-12-26
31,6,2019-12-26
1,6,2019-12-26
181,6,2019-12-26
69,6,2019-12-26
149,6,2019-12-26
151,6,2019-12-26
41,6,2019-12-26
153,0,2019-12-26
142,0,2019-12-26
161,0,2019-12-26
233,30,2019-12-27
149,27,2019-12-27
242,24,2019-12-27
159,23,2019-12-27
188,23,2019-12-27
94,23,2019-12-27
69,19,2019-12-27
89,18,2019-12-27
229,18,2019-12-27
34,18,2019-12-27
207,18,2019-12-27
86,18,2019-12-27
235,18,2019-12-27
270,18,2019-12-27
9,18,2019-12-27
262,18,2019-12-27
31,18,2019-12-27
1,18,2019-12-27
181,18,2019-12-27
278,18,2019-12-27
151,18,2019-12-27
154,18,2019-12-27
70,18,2019-12-27
41,18,2019-12-27
108,16,2019-12-27
153,12,2019-12-27
142,5,2019-12-27
161,0,2019-12-27
108,123,2019-12-28
149,66,2019-12-28
94,60,2019-12-28
233,56,2019-12-28
262,18,2019-12-28
159,8,2019-12-28
154,6,2019-12-28
242,4,2019-12-28
188,4,2019-12-28
70,3,2019-12-28
142,2,2019-12-28
89,0,2019-12-28
229,0,2019-12-28
34,0,2019-12-28
207,0,2019-12-28
86,0,2019-12-28
235,0,2019-12-28
270,0,2019-12-28
9,0,2019-12-28
153,0,2019-12-28
31,0,2019-12-28
1,0,2019-12-28
181,0,2019-12-28
278,0,2019-12-28
69,0,2019-12-28
151,0,2019-12-28
161,0,2019-12-28
41,0,2019-12-28
108,34,2019-12-29
94,28,2019-12-29
41,25,2019-12-29
159,24,2019-12-29
154,21,2019-12-29
242,19,2019-12-29
188,19,2019-12-29
233,18,2019-12-29
69,17,2019-12-29
70,17,2019-12-29
153,15,2019-12-29
31,15,2019-12-29
1,15,2019-12-29
262,14,2019-12-29
278,14,2019-12-29
34,13,2019-12-29
149,13,2019-12-29
89,12,2019-12-29
229,12,2019-12-29
207,12,2019-12-29
86,12,2019-12-29
235,12,2019-12-29
270,12,2019-12-29
9,12,2019-12-29
151,12,2019-12-29
142,12,2019-12-29
181,9,2019-12-29
161,0,2019-12-29
262,128,2019-12-30
149,94,2019-12-30
108,86,2019-12-30
94,76,2019-12-30
242,56,2019-12-30
159,56,2019-12-30
31,55,2019-12-30
41,55,2019-12-30
188,54,2019-12-30
69,54,2019-12-30
34,49,2019-12-30
270,49,2019-12-30
233,47,2019-12-30
154,46,2019-12-30
70,44,2019-12-30
229,42,2019-12-30
207,42,2019-12-30
86,42,2019-12-30
235,42,2019-12-30
9,42,2019-12-30
1,42,2019-12-30
181,42,2019-12-30
151,42,2019-12-30
278,39,2019-12-30
89,33,2019-12-30
153,24,2019-12-30
142,13,2019-12-30
161,0,2019-12-30
108,207,2019-12-31
94,109,2019-12-31
149,33,2019-12-31
154,27,2019-12-31
233,26,2019-12-31
70,26,2019-12-31
270,23,2019-12-31
278,20,2019-12-31
262,19,2019-12-31
159,16,2019-12-31
188,16,2019-12-31
69,16,2019-12-31
41,16,2019-12-31
89,15,2019-12-31
229,15,2019-12-31
34,15,2019-12-31
207,15,2019-12-31
86,15,2019-12-31
235,15,2019-12-31
9,15,2019-12-31
153,15,2019-12-31
31,15,2019-12-31
1,15,2019-12-31
181,15,2019-12-31
151,15,2019-12-31
242,5,2019-12-31
161,5,2019-12-31
142,1,2019-12-31
108,18,2020-01-01
94,8,2020-01-01
70,3,2020-01-01
149,1,2020-01-01
154,1,2020-01-01
142,1,2020-01-01
89,0,2020-01-01
229,0,2020-01-01
242,0,2020-01-01
159,0,2020-01-01
188,0,2020-01-01
34,0,2020-01-01
207,0,2020-01-01
86,0,2020-01-01
235,0,2020-01-01
270,0,2020-01-01
233,0,2020-01-01
9,0,2020-01-01
153,0,2020-01-01
262,0,2020-01-01
31,0,2020-01-01
1,0,2020-01-01
181,0,2020-01-01
278,0,2020-01-01
69,0,2020-01-01
151,0,2020-01-01
161,0,2020-01-01
41,0,2020-01-01
108,126,2020-01-02
94,71,2020-01-02
233,15,2020-01-02
154,15,2020-01-02
70,15,2020-01-02
9,11,2020-01-02
41,11,2020-01-02
34,8,2020-01-02
149,8,2020-01-02
229,7,2020-01-02
89,6,2020-01-02
242,6,2020-01-02
159,6,2020-01-02
188,6,2020-01-02
207,6,2020-01-02
86,6,2020-01-02
235,6,2020-01-02
270,6,2020-01-02
153,6,2020-01-02
262,6,2020-01-02
31,6,2020-01-02
1,6,2020-01-02
181,6,2020-01-02
69,6,2020-01-02
151,6,2020-01-02
278,5,2020-01-02
142,0,2020-01-02
161,0,2020-01-02
108,119,2020-01-03
94,102,2020-01-03
149,96,2020-01-03
1,77,2020-01-03
41,65,2020-01-03
153,63,2020-01-03
69,62,2020-01-03
142,58,2020-01-03
70,50,2020-01-03
31,47,2020-01-03
233,45,2020-01-03
262,44,2020-01-03
188,42,2020-01-03
154,41,2020-01-03
159,37,2020-01-03
242,33,2020-01-03
86,33,2020-01-03
181,33,2020-01-03
34,32,2020-01-03
151,32,2020-01-03
278,31,2020-01-03
229,30,2020-01-03
235,30,2020-01-03
270,30,2020-01-03
9,30,2020-01-03
89,24,2020-01-03
207,15,2020-01-03
161,0,2020-01-03
69,109,2020-01-04
41,102,2020-01-04
270,94,2020-01-04
233,86,2020-01-04
278,84,2020-01-04
1,82,2020-01-04
149,82,2020-01-04
94,78,2020-01-04
154,76,2020-01-04
70,74,2020-01-04
31,72,2020-01-04
9,71,2020-01-04
153,71,2020-01-04
159,70,2020-01-04
34,70,2020-01-04
262,70,2020-01-04
151,70,2020-01-04
229,69,2020-01-04
207,69,2020-01-04
86,69,2020-01-04
108,69,2020-01-04
235,68,2020-01-04
242,67,2020-01-04
188,64,2020-01-04
181,63,2020-01-04
89,61,2020-01-04
161,14,2020-01-04
142,9,2020-01-04
181,65,2020-01-05
1,57,2020-01-05
153,56,2020-01-05
94,53,2020-01-05
70,52,2020-01-05
154,51,2020-01-05
233,50,2020-01-05
108,50,2020-01-05
235,48,2020-01-05
270,47,2020-01-05
229,45,2020-01-05
242,45,2020-01-05
159,45,2020-01-05
188,45,2020-01-05
207,45,2020-01-05
86,45,2020-01-05
9,45,2020-01-05
262,45,2020-01-05
31,45,2020-01-05
69,45,2020-01-05
151,45,2020-01-05
41,45,2020-01-05
278,42,2020-01-05
149,42,2020-01-05
34,40,2020-01-05
89,35,2020-01-05
142,18,2020-01-05
161,2,2020-01-05
154,46,2020-01-06
235,45,2020-01-06
159,42,2020-01-06
89,41,2020-01-06
149,39,2020-01-06
108,38,2020-01-06
233,36,2020-01-06
69,36,2020-01-06
70,36,2020-01-06
181,35,2020-01-06
278,31,2020-01-06
86,28,2020-01-06
270,28,2020-01-06
41,26,2020-01-06
94,25,2020-01-06
153,25,2020-01-06
1,25,2020-01-06
229,24,2020-01-06
242,24,2020-01-06
188,24,2020-01-06
207,24,2020-01-06
9,24,2020-01-06
262,24,2020-01-06
31,24,2020-01-06
151,24,2020-01-06
142,14,2020-01-06
34,13,2020-01-06
161,5,2020-01-06
159,57,2020-01-07
181,37,2020-01-07
154,36,2020-01-07
70,36,2020-01-07
94,35,2020-01-07
34,34,2020-01-07
262,34,2020-01-07
69,34,2020-01-07
149,34,2020-01-07
235,33,2020-01-07
89,31,2020-01-07
229,31,2020-01-07
9,31,2020-01-07
153,31,2020-01-07
108,31,2020-01-07
1,30,2020-01-07
233,29,2020-01-07
278,29,2020-01-07
151,29,2020-01-07
41,29,2020-01-07
242,27,2020-01-07
207,27,2020-01-07
86,27,2020-01-07
270,27,2020-01-07
31,27,2020-01-07
188,12,2020-01-07
142,11,2020-01-07
161,1,2020-01-07
108,67,2020-01-08
154,51,2020-01-08
94,49,2020-01-08
70,42,2020-01-08
242,27,2020-01-08
142,25,2020-01-08
153,21,2020-01-08
1,20,2020-01-08
41,20,2020-01-08
31,19,2020-01-08
9,16,2020-01-08
188,14,2020-01-08
181,14,2020-01-08
149,14,2020-01-08
159,13,2020-01-08
229,12,2020-01-08
89,7,2020-01-08
69,7,2020-01-08
34,5,2020-01-08
233,5,2020-01-08
262,5,2020-01-08
207,3,2020-01-08
86,3,2020-01-08
235,3,2020-01-08
270,3,2020-01-08
278,3,2020-01-08
151,3,2020-01-08
161,0,2020-01-08
154,58,2020-01-09
94,52,2020-01-09
70,50,2020-01-09
108,47,2020-01-09
159,44,2020-01-09
233,36,2020-01-09
181,33,2020-01-09
34,27,2020-01-09
242,26,2020-01-09
69,26,2020-01-09
1,24,2020-01-09
188,22,2020-01-09
31,22,2020-01-09
270,21,2020-01-09
278,20,2020-01-09
41,19,2020-01-09
89,18,2020-01-09
229,18,2020-01-09
207,18,2020-01-09
86,18,2020-01-09
235,18,2020-01-09
9,18,2020-01-09
153,18,2020-01-09
262,18,2020-01-09
151,18,2020-01-09
149,17,2020-01-09
142,12,2020-01-09
161,3,2020-01-09
108,82,2020-01-10
181,40,2020-01-10
94,31,2020-01-10
34,31,2020-01-10
149,29,2020-01-10
242,23,2020-01-10
188,23,2020-01-10
89,19,2020-01-10
31,17,2020-01-10
235,15,2020-01-10
233,11,2020-01-10
278,11,2020-01-10
154,11,2020-01-10
70,9,2020-01-10
41,8,2020-01-10
159,6,2020-01-10
270,6,2020-01-10
69,6,2020-01-10
161,6,2020-01-10
229,3,2020-01-10
262,2,2020-01-10
142,2,2020-01-10
207,0,2020-01-10
86,0,2020-01-10
9,0,2020-01-10
153,0,2020-01-10
1,0,2020-01-10
151,0,2020-01-10
188,47,2020-01-11
242,41,2020-01-11
31,41,2020-01-11
69,39,2020-01-11
154,34,2020-01-11
233,33,2020-01-11
153,33,2020-01-11
159,32,2020-01-11
181,31,2020-01-11
70,31,2020-01-11
86,30,2020-01-11
235,30,2020-01-11
108,30,2020-01-11
41,29,2020-01-11
34,27,2020-01-11
270,27,2020-01-11
262,26,2020-01-11
278,26,2020-01-11
149,25,2020-01-11
229,24,2020-01-11
207,24,2020-01-11
9,24,2020-01-11
1,24,2020-01-11
151,24,2020-01-11
94,21,2020-01-11
89,19,2020-01-11
142,4,2020-01-11
161,4,2020-01-11
142,29,2020-01-12
108,21,2020-01-12
181,20,2020-01-12
159,19,2020-01-12
1,17,2020-01-12
94,15,2020-01-12
153,14,2020-01-12
89,13,2020-01-12
233,11,2020-01-12
235,10,2020-01-12
242,7,2020-01-12
31,5,2020-01-12
69,5,2020-01-12
188,4,2020-01-12
34,4,2020-01-12
154,4,2020-01-12
70,2,2020-01-12
86,1,2020-01-12
229,0,2020-01-12
207,0,2020-01-12
270,0,2020-01-12
9,0,2020-01-12
262,0,2020-01-12
278,0,2020-01-12
149,0,2020-01-12
151,0,2020-01-12
161,0,2020-01-12
41,0,2020-01-12
181,118,2020-01-13
69,101,2020-01-13
41,100,2020-01-13
108,89,2020-01-13
235,88,2020-01-13
278,87,2020-01-13
159,85,2020-01-13
34,84,2020-01-13
154,83,2020-01-13
89,80,2020-01-13
70,80,2020-01-13
270,79,2020-01-13
233,78,2020-01-13
242,74,2020-01-13
188,74,2020-01-13
1,74,2020-01-13
149,73,2020-01-13
229,72,2020-01-13
94,72,2020-01-13
207,72,2020-01-13
86,72,2020-01-13
9,72,2020-01-13
262,72,2020-01-13
151,72,2020-01-13
153,64,2020-01-13
31,62,2020-01-13
142,15,2020-01-13
161,5,2020-01-13
108,107,2020-01-14
70,88,2020-01-14
41,80,2020-01-14
94,79,2020-01-14
154,62,2020-01-14
159,53,2020-01-14
9,52,2020-01-14
69,52,2020-01-14
242,44,2020-01-14
1,43,2020-01-14
229,41,2020-01-14
86,40,2020-01-14
233,40,2020-01-14
149,39,2020-01-14
31,38,2020-01-14
181,36,2020-01-14
278,35,2020-01-14
142,35,2020-01-14
188,34,2020-01-14
89,31,2020-01-14
235,31,2020-01-14
153,30,2020-01-14
262,30,2020-01-14
34,29,2020-01-14
270,27,2020-01-14
151,27,2020-01-14
207,25,2020-01-14
161,0,2020-01-14
34,56,2020-01-15
270,43,2020-01-15
153,42,2020-01-15
70,37,2020-01-15
94,36,2020-01-15
149,32,2020-01-15
207,29,2020-01-15
1,27,2020-01-15
181,25,2020-01-15
278,24,2020-01-15
154,23,2020-01-15
262,22,2020-01-15
233,21,2020-01-15
89,20,2020-01-15
159,19,2020-01-15
235,19,2020-01-15
108,19,2020-01-15
229,18,2020-01-15
242,18,2020-01-15
188,18,2020-01-15
86,18,2020-01-15
9,18,2020-01-15
31,18,2020-01-15
69,18,2020-01-15
151,18,2020-01-15
41,18,2020-01-15
142,14,2020-01-15
161,0,2020-01-15
154,52,2020-01-16
69,45,2020-01-16
149,44,2020-01-16
142,43,2020-01-16
159,42,2020-01-16
41,39,2020-01-16
233,38,2020-01-16
94,31,2020-01-16
229,27,2020-01-16
262,27,2020-01-16
181,27,2020-01-16
270,25,2020-01-16
278,25,2020-01-16
70,25,2020-01-16
108,25,2020-01-16
235,24,2020-01-16
188,23,2020-01-16
34,23,2020-01-16
9,22,2020-01-16
153,22,2020-01-16
242,21,2020-01-16
31,21,2020-01-16
1,21,2020-01-16
151,21,2020-01-16
89,18,2020-01-16
207,18,2020-01-16
86,18,2020-01-16
161,0,2020-01-16
108,103,2020-01-17
94,58,2020-01-17
34,31,2020-01-17
69,28,2020-01-17
41,24,2020-01-17
270,20,2020-01-17
142,16,2020-01-17
242,12,2020-01-17
159,12,2020-01-17
31,9,2020-01-17
181,9,2020-01-17
149,9,2020-01-17
154,7,2020-01-17
188,5,2020-01-17
233,4,2020-01-17
262,4,2020-01-17
207,3,2020-01-17
161,3,2020-01-17
9,2,2020-01-17
151,2,2020-01-17
70,1,2020-01-17
89,0,2020-01-17
229,0,2020-01-17
86,0,2020-01-17
235,0,2020-01-17
153,0,2020-01-17
1,0,2020-01-17
278,0,2020-01-17
108,70,2020-01-18
69,37,2020-01-18
94,35,2020-01-18
31,33,2020-01-18
242,31,2020-01-18
188,31,2020-01-18
34,29,2020-01-18
41,28,2020-01-18
270,25,2020-01-18
70,25,2020-01-18
262,24,2020-01-18
149,24,2020-01-18
151,23,2020-01-18
9,22,2020-01-18
154,21,2020-01-18
233,16,2020-01-18
229,15,2020-01-18
159,15,2020-01-18
207,15,2020-01-18
86,15,2020-01-18
235,15,2020-01-18
153,15,2020-01-18
1,15,2020-01-18
181,15,2020-01-18
278,15,2020-01-18
89,12,2020-01-18
142,2,2020-01-18
161,0,2020-01-18
31,16,2020-01-19
188,12,2020-01-19
242,6,2020-01-19
154,6,2020-01-19
207,5,2020-01-19
278,5,2020-01-19
70,5,2020-01-19
108,5,2020-01-19
34,4,2020-01-19
94,2,2020-01-19
9,2,2020-01-19
142,2,2020-01-19
161,2,2020-01-19
159,1,2020-01-19
153,1,2020-01-19
89,0,2020-01-19
229,0,2020-01-19
86,0,2020-01-19
235,0,2020-01-19
270,0,2020-01-19
233,0,2020-01-19
262,0,2020-01-19
1,0,2020-01-19
181,0,2020-01-19
69,0,2020-01-19
149,0,2020-01-19
151,0,2020-01-19
41,0,2020-01-19
94,22,2020-01-20
69,22,2020-01-20
159,21,2020-01-20
41,20,2020-01-20
188,12,2020-01-20
142,11,2020-01-20
31,10,2020-01-20
242,9,2020-01-20
108,9,2020-01-20
89,6,2020-01-20
207,5,2020-01-20
154,5,2020-01-20
34,4,2020-01-20
278,4,2020-01-20
70,4,2020-01-20
181,3,2020-01-20
229,0,2020-01-20
86,0,2020-01-20
235,0,2020-01-20
270,0,2020-01-20
233,0,2020-01-20
9,0,2020-01-20
153,0,2020-01-20
262,0,2020-01-20
1,0,2020-01-20
149,0,2020-01-20
151,0,2020-01-20
161,0,2020-01-20
159,69,2020-01-21
94,31,2020-01-21
153,21,2020-01-21
154,13,2020-01-21
69,11,2020-01-21
188,10,2020-01-21
9,9,2020-01-21
142,9,2020-01-21
89,8,2020-01-21
207,8,2020-01-21
41,8,2020-01-21
108,8,2020-01-21
242,7,2020-01-21
70,7,2020-01-21
229,6,2020-01-21
235,6,2020-01-21
181,6,2020-01-21
34,5,2020-01-21
31,5,2020-01-21
149,4,2020-01-21
86,3,2020-01-21
270,3,2020-01-21
233,3,2020-01-21
262,3,2020-01-21
1,3,2020-01-21
278,3,2020-01-21
151,3,2020-01-21
161,0,2020-01-21
159,22,2020-01-22
229,19,2020-01-22
9,16,2020-01-22
70,15,2020-01-22
89,12,2020-01-22
34,10,2020-01-22
154,10,2020-01-22
41,10,2020-01-22
69,5,2020-01-22
149,5,2020-01-22
233,4,2020-01-22
142,4,2020-01-22
262,3,2020-01-22
94,2,2020-01-22
181,2,2020-01-22
188,1,2020-01-22
153,1,2020-01-22
1,1,2020-01-22
242,0,2020-01-22
207,0,2020-01-22
86,0,2020-01-22
235,0,2020-01-22
270,0,2020-01-22
31,0,2020-01-22
278,0,2020-01-22
151,0,2020-01-22
161,0,2020-01-22
108,0,2020-01-22
94,16,2020-01-23
153,15,2020-01-23
69,12,2020-01-23
159,9,2020-01-23
34,9,2020-01-23
1,7,2020-01-23
235,6,2020-01-23
207,5,2020-01-23
270,5,2020-01-23
142,5,2020-01-23
41,5,2020-01-23
89,4,2020-01-23
154,4,2020-01-23
188,3,2020-01-23
181,3,2020-01-23
70,3,2020-01-23
233,1,2020-01-23
149,1,2020-01-23
229,0,2020-01-23
242,0,2020-01-23
86,0,2020-01-23
9,0,2020-01-23
262,0,2020-01-23
31,0,2020-01-23
278,0,2020-01-23
151,0,2020-01-23
161,0,2020-01-23
108,0,2020-01-23
41,57,2020-01-24
69,55,2020-01-24
159,20,2020-01-24
153,15,2020-01-24
161,12,2020-01-24
34,9,2020-01-24
9,8,2020-01-24
207,7,2020-01-24
94,5,2020-01-24
142,5,2020-01-24
108,5,2020-01-24
270,3,2020-01-24
233,3,2020-01-24
149,3,2020-01-24
154,3,2020-01-24
262,2,2020-01-24
181,2,2020-01-24
1,1,2020-01-24
70,1,2020-01-24
89,0,2020-01-24
229,0,2020-01-24
242,0,2020-01-24
188,0,2020-01-24
86,0,2020-01-24
235,0,2020-01-24
31,0,2020-01-24
278,0,2020-01-24
151,0,2020-01-24
153,47,2020-01-25
94,45,2020-01-25
207,18,2020-01-25
9,11,2020-01-25
69,11,2020-01-25
161,10,2020-01-25
108,9,2020-01-25
41,8,2020-01-25
235,7,2020-01-25
181,5,2020-01-25
278,4,2020-01-25
159,3,2020-01-25
34,3,2020-01-25
149,3,2020-01-25
262,2,2020-01-25
142,2,2020-01-25
1,1,2020-01-25
154,1,2020-01-25
70,1,2020-01-25
89,0,2020-01-25
229,0,2020-01-25
242,0,2020-01-25
188,0,2020-01-25
86,0,2020-01-25
270,0,2020-01-25
233,0,2020-01-25
31,0,2020-01-25
151,0,2020-01-25
149,16,2020-01-26
262,11,2020-01-26
242,6,2020-01-26
94,6,2020-01-26
159,4,2020-01-26
207,4,2020-01-26
89,3,2020-01-26
235,2,2020-01-26
233,2,2020-01-26
153,2,2020-01-26
31,2,2020-01-26
9,1,2020-01-26
142,1,2020-01-26
161,1,2020-01-26
229,0,2020-01-26
